latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
46.6564,42.7682,300.6,2,1.4,2000-11-09,0902,Terra,MODIS,39,6.2,278.2,20.5,D,0
47.2697,39.2668,305.9,1.3,1.1,2000-11-09,0902,Terra,MODIS,47,6.2,277.2,15.1,D,0
47.2664,39.2839,338.4,1.3,1.1,2000-11-09,0902,Terra,MODIS,79,6.2,278.6,64.4,D,0
47.2531,39.2968,355.3,1.3,1.1,2000-11-09,0902,Terra,MODIS,78,6.2,280.5,111.9,D,0
47.074,39.3023,331.3,1.4,1.2,2000-11-09,0902,Terra,MODIS,66,6.2,279,53,D,0
46.5845,40.8261,318.3,1.6,1.3,2000-11-09,0902,Terra,MODIS,78,6.2,279.9,40.2,D,0
46.8081,39.4929,308.8,1.4,1.2,2000-11-09,0902,Terra,MODIS,68,6.2,281.1,18.5,D,0
46.7979,39.4887,304.4,1.4,1.2,2000-11-09,0902,Terra,MODIS,59,6.2,281.1,13.6,D,0
46.6581,39.7737,317.8,1.4,1.2,2000-11-09,0902,Terra,MODIS,78,6.2,280.4,32.9,D,0
46.3976,40.419,307.7,1.6,1.2,2000-11-09,0902,Terra,MODIS,66,6.2,279.8,21.4,D,0
46.3389,40.3017,304.6,1.6,1.2,2000-11-09,0902,Terra,MODIS,56,6.2,280.2,17,D,0
46.3337,39.698,301.2,1.5,1.2,2000-11-09,0902,Terra,MODIS,45,6.2,280.6,12.2,D,0
46.33,39.7163,304.9,1.5,1.2,2000-11-09,0902,Terra,MODIS,60,6.2,281.3,15.7,D,0
46.1062,40.6233,302.4,1.6,1.3,2000-11-09,0902,Terra,MODIS,52,6.2,280.9,15.7,D,0
46.4473,38.2639,309.3,1.3,1.1,2000-11-09,0902,Terra,MODIS,68,6.2,275.8,17.4,D,0
46.3632,38.595,302.5,1.3,1.1,2000-11-09,0902,Terra,MODIS,41,6.2,281,10,D,0
46.3601,38.6114,327.2,1.3,1.1,2000-11-09,0902,Terra,MODIS,85,6.2,281.6,40.8,D,0
46.3502,38.6075,310.6,1.3,1.1,2000-11-09,0902,Terra,MODIS,70,6.2,280.4,18.3,D,0
45.6418,40.9687,332.4,1.8,1.3,2000-11-09,0902,Terra,MODIS,88,6.2,283.1,79.7,D,0
46.0498,38.8095,309.7,1.4,1.2,2000-11-09,0902,Terra,MODIS,69,6.2,283.4,18.4,D,0
46.0465,38.8264,304.1,1.4,1.2,2000-11-09,0902,Terra,MODIS,58,6.2,283.5,12.7,D,0
45.7939,38.6719,318.7,1.3,1.2,2000-11-09,0902,Terra,MODIS,79,6.2,281.7,29.3,D,0
45.7907,38.6887,301.6,1.4,1.2,2000-11-09,0902,Terra,MODIS,48,6.2,281.6,10.3,D,0
45.6101,38.3844,301.2,1.3,1.1,2000-11-09,0902,Terra,MODIS,45,6.2,283.3,9.4,D,0
45.2422,39.8908,303.5,1.6,1.2,2000-11-09,0902,Terra,MODIS,56,6.2,282.5,15.3,D,0
45.6055,38.019,306.6,1.3,1.1,2000-11-09,0902,Terra,MODIS,64,6.2,277.9,13.3,D,0
45.6025,38.0348,310.2,1.3,1.1,2000-11-09,0902,Terra,MODIS,70,6.2,279.1,16.6,D,0
45.3143,39.4878,341.9,1.5,1.2,2000-11-09,0902,Terra,MODIS,93,6.2,286,87,D,0
45.3104,39.5064,302.9,1.5,1.2,2000-11-09,0902,Terra,MODIS,36,6.2,284.2,10.7,D,0
45.604,38.0297,318.5,1.3,1.1,2000-11-09,0902,Terra,MODIS,79,6.2,278.9,26.1,D,0
45.2422,39.8852,302.8,1.6,1.2,2000-11-09,0902,Terra,MODIS,54,6.2,282.2,13.8,D,0
45.3123,39.4814,332.3,1.5,1.2,2000-11-09,0902,Terra,MODIS,88,6.2,285.4,62.3,D,0
45.3086,39.5,324,1.5,1.2,2000-11-09,0902,Terra,MODIS,83,6.2,285,43.8,D,0
45.5178,38.1511,308,1.3,1.1,2000-11-09,0902,Terra,MODIS,66,6.2,280.2,15.5,D,0
45.3158,38.4478,304.3,1.3,1.2,2000-11-09,0902,Terra,MODIS,59,6.2,282.9,12.5,D,0
45.3029,38.5147,303.8,1.4,1.2,2000-11-09,0902,Terra,MODIS,57,6.2,283.1,12,D,0
45.3342,38.295,312.6,1.3,1.1,2000-11-09,0902,Terra,MODIS,73,6.2,283.1,20.6,D,0
45.1083,38.2137,301.5,1.3,1.1,2000-11-09,0902,Terra,MODIS,48,6.2,281.6,9.9,D,0
45.0823,38.2501,314.1,1.3,1.1,2000-11-09,0902,Terra,MODIS,69,6.2,282.5,21.2,D,0
45.0792,38.2666,304.6,1.3,1.1,2000-11-09,0902,Terra,MODIS,18,6.2,282.5,11.4,D,0
44.8709,38.8828,302.2,1.4,1.2,2000-11-09,0902,Terra,MODIS,51,6.2,283.4,11.2,D,0
42.9348,132.6785,316.6,1.1,1.1,2000-11-09,1334,Terra,MODIS,91,6.2,266.8,25.4,N,0
51.7563,50.2922,309.1,1,1,2000-11-09,1833,Terra,MODIS,76,6.2,265.7,16.1,N,0
51.754,50.2777,325.5,1,1,2000-11-09,1833,Terra,MODIS,100,6.2,266.4,31.5,N,0
48.7214,133.1888,317,2.3,1.5,2000-11-10,0309,Terra,MODIS,77,6.2,267.8,65.8,D,0
48.7089,133.1817,317.8,2.3,1.5,2000-11-10,0309,Terra,MODIS,78,6.2,268.3,68.5,D,0
48.4081,132.6603,307.9,2.2,1.4,2000-11-10,0309,Terra,MODIS,66,6.2,268.3,43.4,D,0
48.4108,132.6548,313.9,2.2,1.4,2000-11-10,0309,Terra,MODIS,74,6.2,268.5,57.8,D,0
54.4928,64.1525,311.7,2.4,1.5,2000-11-10,0626,Terra,MODIS,72,6.2,272.6,53.1,D,0
54.4847,64.1454,300.4,2.4,1.5,2000-11-10,0626,Terra,MODIS,18,6.2,272.4,25.1,D,0
55.7335,41.9814,315.4,1.9,1.3,2000-11-10,0804,Terra,MODIS,63,6.2,269.4,46.4,D,0
55.7316,42.0115,320.6,1.9,1.3,2000-11-10,0804,Terra,MODIS,73,6.2,271.1,58.1,D,0
55.7275,42.003,330.1,1.9,1.3,2000-11-10,0804,Terra,MODIS,83,6.2,271.5,85.4,D,0
52.7259,59.3296,318.9,1.8,1.3,2000-11-10,0804,Terra,MODIS,79,6.2,278.5,48,D,0
52.6042,58.7946,357.6,1.7,1.3,2000-11-10,0804,Terra,MODIS,99,6.2,277.8,185.7,D,0
52.5987,58.8188,389.7,1.7,1.3,2000-11-10,0804,Terra,MODIS,100,6.2,285.1,447.7,D,0
52.5878,58.812,325.3,1.7,1.3,2000-11-10,0804,Terra,MODIS,84,6.2,276.5,60,D,0
52.5919,58.8077,361.8,1.7,1.3,2000-11-10,0804,Terra,MODIS,100,6.2,280.2,211,D,0
52.5865,58.8319,313.7,1.7,1.3,2000-11-10,0804,Terra,MODIS,74,6.2,276.5,35,D,0
54.0585,50.7707,300.5,1,1,2000-11-10,0804,Terra,MODIS,38,6.2,275.4,8.2,D,0
53.1403,55.7012,300.7,1.3,1.1,2000-11-10,0804,Terra,MODIS,40,6.2,276.7,10.3,D,0
52.437,58.9564,317.8,1.8,1.3,2000-11-10,0804,Terra,MODIS,78,6.2,277,45.5,D,0
52.4313,58.9813,304.9,1.8,1.3,2000-11-10,0804,Terra,MODIS,60,6.2,278.1,23.1,D,0
52.9705,55.703,311.5,1.3,1.1,2000-11-10,0804,Terra,MODIS,71,6.2,277,21,D,0
53.2383,53.8691,306.1,1.1,1,2000-11-10,0804,Terra,MODIS,63,6.2,277.9,12.6,D,0
53.1806,53.6617,316.4,1.1,1,2000-11-10,0804,Terra,MODIS,77,6.2,276.7,21.3,D,0
53.366,52.516,309.2,1,1,2000-11-10,0804,Terra,MODIS,68,6.2,275.6,14,D,0
52.7274,55.1023,313.4,1.2,1.1,2000-11-10,0804,Terra,MODIS,74,6.2,276.9,21.6,D,0
52.8552,53.9544,317.2,1.1,1.1,2000-11-10,0804,Terra,MODIS,77,6.2,277.4,22.9,D,0
52.8523,53.9705,307.4,1.1,1.1,2000-11-10,0804,Terra,MODIS,65,6.2,276.7,13.9,D,0
53.9428,41.8743,321.8,1.8,1.3,2000-11-10,0805,Terra,MODIS,59,6.2,270.8,55,D,0
51.4481,58.2677,302.8,1.8,1.3,2000-11-10,0805,Terra,MODIS,54,6.2,276.4,19.8,D,0
51.8956,55.7814,300.7,1.3,1.2,2000-11-10,0805,Terra,MODIS,41,6.2,275.5,11.7,D,0
51.466,57.7995,300.7,1.7,1.3,2000-11-10,0805,Terra,MODIS,40,6.2,275.2,17.1,D,0
52.3453,53.2722,300.1,1.1,1,2000-11-10,0805,Terra,MODIS,24,6.2,275.8,8.9,D,0
51.75,55.776,309.7,1.4,1.2,2000-11-10,0805,Terra,MODIS,69,6.2,276.9,20,D,0
51.7362,55.7897,301.6,1.4,1.2,2000-11-10,0805,Terra,MODIS,46,6.2,277.1,11.8,D,0
53.2058,44.6706,311,1.3,1.1,2000-11-10,0805,Terra,MODIS,71,6.2,273.3,23.1,D,0
52.2914,51.6287,347.1,1,1,2000-11-10,0805,Terra,MODIS,95,6.2,277.9,62.1,D,0
52.2891,51.6433,315.9,1,1,2000-11-10,0805,Terra,MODIS,76,6.2,275.1,18.2,D,0
52.2849,51.6103,303.2,1,1,2000-11-10,0805,Terra,MODIS,29,6.2,274.2,8.7,D,0
52.2826,51.6249,334.9,1,1,2000-11-10,0805,Terra,MODIS,89,6.2,275.2,40.5,D,0
52.2802,51.6395,302.6,1,1,2000-11-10,0805,Terra,MODIS,24,6.2,274.3,8.2,D,0
51.2414,55.3542,338.3,1.3,1.1,2000-11-10,0805,Terra,MODIS,91,6.2,276.7,69.6,D,0
51.1012,55.5233,317.6,1.4,1.2,2000-11-10,0805,Terra,MODIS,78,6.2,275.6,30.6,D,0
52.1144,46.4167,306.9,1.1,1.1,2000-11-10,0805,Terra,MODIS,64,6.2,275.3,14.4,D,0
52.2029,43.9498,308.8,1.4,1.2,2000-11-10,0805,Terra,MODIS,68,6.2,271.9,21.3,D,0
52.157,43.7504,304.1,1.4,1.2,2000-11-10,0805,Terra,MODIS,39,6.2,273.1,15.4,D,0
52.1465,43.7479,302.7,1.4,1.2,2000-11-10,0805,Terra,MODIS,39,6.2,273.1,14.2,D,0
52.1532,43.7425,304.7,1.4,1.2,2000-11-10,0805,Terra,MODIS,49,6.2,272.7,16.2,D,0
52.1512,43.7632,305,1.4,1.2,2000-11-10,0805,Terra,MODIS,50,6.2,272.8,16.2,D,0
52.0993,43.6236,302.2,1.4,1.2,2000-11-10,0805,Terra,MODIS,51,6.2,272,15.2,D,0
52.0706,43.7019,315.2,1.4,1.2,2000-11-10,0805,Terra,MODIS,40,6.2,271.1,26.4,D,0
52.0619,43.6787,308.3,1.4,1.2,2000-11-10,0805,Terra,MODIS,22,6.2,270.9,18.7,D,0
52.06,43.6994,321,1.4,1.2,2000-11-10,0805,Terra,MODIS,69,6.2,271.9,36,D,0
52.0666,43.6949,325.4,1.4,1.2,2000-11-10,0805,Terra,MODIS,81,6.2,271.4,43.8,D,0
52.056,43.6924,307.6,1.4,1.2,2000-11-10,0805,Terra,MODIS,48,6.2,271.7,18.4,D,0
51.6999,44.5314,312.5,1.3,1.1,2000-11-10,0805,Terra,MODIS,73,6.2,275,23.1,D,0
51.586,45.2266,303.6,1.2,1.1,2000-11-10,0805,Terra,MODIS,56,6.2,274.6,13.3,D,0
51.023,49.2554,309,1,1,2000-11-10,0805,Terra,MODIS,68,6.2,274.1,13.4,D,0
51.5433,44.3506,304.6,1.3,1.1,2000-11-10,0805,Terra,MODIS,59,6.2,275.1,14.5,D,0
51.5772,43.7138,301.6,1.4,1.2,2000-11-10,0805,Terra,MODIS,48,6.2,276.4,13.5,D,0
51.2856,43.21,328.8,1.5,1.2,2000-11-10,0805,Terra,MODIS,86,6.2,276.2,52.6,D,0
51.2837,43.2308,306.3,1.5,1.2,2000-11-10,0805,Terra,MODIS,43,6.2,274.8,17.1,D,0
51.2827,43.2023,308.4,1.5,1.2,2000-11-10,0805,Terra,MODIS,67,6.2,275.1,21.5,D,0
51.2808,43.2231,317.8,1.5,1.2,2000-11-10,0805,Terra,MODIS,78,6.2,275,34.3,D,0
51.1279,43.7589,312.1,1.4,1.2,2000-11-10,0805,Terra,MODIS,72,6.2,276.3,24.4,D,0
51.126,43.7785,313,1.4,1.2,2000-11-10,0805,Terra,MODIS,73,6.2,276.2,25.3,D,0
51.0371,43.3031,306.7,1.4,1.2,2000-11-10,0805,Terra,MODIS,64,6.2,275.6,19.7,D,0
51.0993,42.469,303.1,1.6,1.2,2000-11-10,0805,Terra,MODIS,55,6.2,274.4,17.8,D,0
51.0882,42.4668,333.4,1.6,1.2,2000-11-10,0805,Terra,MODIS,88,6.2,275.7,71.7,D,0
51.088,42.4608,325,1.6,1.2,2000-11-10,0805,Terra,MODIS,83,6.2,275.4,50.7,D,0
51.086,42.4831,302.1,1.6,1.2,2000-11-10,0805,Terra,MODIS,41,6.2,274.7,15.2,D,0
50.9549,42.9619,305.7,1.5,1.2,2000-11-10,0805,Terra,MODIS,62,6.2,273.7,19.3,D,0
50.9508,42.9754,309,1.5,1.2,2000-11-10,0805,Terra,MODIS,68,6.2,273.9,21.9,D,0
50.7343,43.838,300.7,1.3,1.1,2000-11-10,0805,Terra,MODIS,40,6.2,276,12.2,D,0
50.2082,43.062,303,1.4,1.2,2000-11-10,0806,Terra,MODIS,54,6.2,274.8,14.4,D,0
50.2047,43.0543,306.4,1.4,1.2,2000-11-10,0806,Terra,MODIS,63,6.2,274.7,19.1,D,0
49.0995,43.0747,300.2,1.4,1.2,2000-11-10,0806,Terra,MODIS,28,6.2,274.9,11.6,D,0
48.7655,42.1776,304.3,1.5,1.2,2000-11-10,0806,Terra,MODIS,59,6.2,270.3,19.3,D,0
48.4089,43.6857,311.7,1.3,1.1,2000-11-10,0806,Terra,MODIS,72,6.2,275.2,21.2,D,0
47.8834,43.174,324.2,1.3,1.1,2000-11-10,0806,Terra,MODIS,83,6.2,274.3,40.2,D,0
47.8816,43.1917,322.8,1.3,1.1,2000-11-10,0806,Terra,MODIS,82,6.2,273.9,37.8,D,0
46.5169,48.5218,308.1,1,1,2000-11-10,0806,Terra,MODIS,63,6.2,277.6,11.9,D,0
46.4605,48.6471,301.9,1,1,2000-11-10,0806,Terra,MODIS,50,6.2,277.4,8,D,0
46.4687,48.2308,311.9,1,1,2000-11-10,0806,Terra,MODIS,72,6.2,278.5,14.7,D,0
46.3767,48.7086,318.6,1,1,2000-11-10,0806,Terra,MODIS,79,6.2,276.3,20.5,D,0
46.1594,48.1896,319.1,1,1,2000-11-10,0806,Terra,MODIS,79,6.2,280.3,20.3,D,0
46.1753,47.9005,301.1,1,1,2000-11-10,0806,Terra,MODIS,45,6.2,277.2,7.1,D,0
46.5629,43.8393,315,1.2,1.1,2000-11-10,0806,Terra,MODIS,75,6.2,273.3,23,D,0
46.6091,43.1418,303.8,1.3,1.1,2000-11-10,0807,Terra,MODIS,57,6.2,276.1,13.3,D,0
46.6074,43.1583,359.8,1.3,1.1,2000-11-10,0807,Terra,MODIS,99,6.2,280.5,129.1,D,0
45.9291,47.687,302.5,1,1,2000-11-10,0807,Terra,MODIS,53,6.2,280.1,7.8,D,0
46.608,42.0377,305.2,1.4,1.2,2000-11-10,0807,Terra,MODIS,53,6.2,271.4,18.2,D,0
45.7344,42.3769,303.7,1.3,1.2,2000-11-10,0807,Terra,MODIS,57,6.2,276.9,13.1,D,0
45.5271,43.829,326.2,1.2,1.1,2000-11-10,0807,Terra,MODIS,84,6.2,279.4,34.2,D,0
45.5254,43.8439,321.3,1.2,1.1,2000-11-10,0807,Terra,MODIS,81,6.2,277.8,27.6,D,0
45.4785,43.9091,308.9,1.2,1.1,2000-11-10,0807,Terra,MODIS,68,6.2,275.1,15,D,0
45.5635,42.9597,310.5,1.3,1.1,2000-11-10,0807,Terra,MODIS,70,6.2,278.1,18.5,D,0
45.4848,42.6526,302.1,1.3,1.1,2000-11-10,0807,Terra,MODIS,51,6.2,276.4,11.6,D,0
44.8709,44.4747,308.5,1.1,1,2000-11-10,0807,Terra,MODIS,67,6.2,280.3,12.5,D,0
43.4453,45.9349,319.2,1,1,2000-11-10,0807,Terra,MODIS,75,6.2,279.6,20.3,D,0
43.4358,45.8052,328.7,1,1,2000-11-10,0807,Terra,MODIS,86,6.2,280.2,31.1,D,0
43.3555,45.9818,339.9,1,1,2000-11-10,0807,Terra,MODIS,80,6.2,279.4,47,D,2
43.3538,45.994,313.4,1,1,2000-11-10,0807,Terra,MODIS,52,6.2,277,15.5,D,2
43.3824,45.3886,312.3,1,1,2000-11-10,0807,Terra,MODIS,72,6.2,277.5,15.3,D,2
43.3756,45.4385,302.8,1,1,2000-11-10,0807,Terra,MODIS,50,6.2,276,7.9,D,2
43.3739,45.4509,300.3,1,1,2000-11-10,0807,Terra,MODIS,32,6.2,276.4,7,D,2
43.3722,45.4634,322.4,1,1,2000-11-10,0807,Terra,MODIS,75,6.2,276.8,22.8,D,2
43.3598,45.4859,311.4,1,1,2000-11-10,0807,Terra,MODIS,43,6.2,277,12.9,D,2
43.3531,45.5354,304.5,1,1,2000-11-10,0807,Terra,MODIS,59,6.2,277.7,9.7,D,0
43.3514,45.5478,303.4,1,1,2000-11-10,0807,Terra,MODIS,56,6.2,278.1,9.2,D,2
43.3373,45.5826,306.5,1,1,2000-11-10,0807,Terra,MODIS,64,6.2,278.6,10.4,D,2
43.3339,45.6073,300.1,1,1,2000-11-10,0807,Terra,MODIS,27,6.2,279,6.7,D,2
43.2444,45.9843,308.2,1,1,2000-11-10,0807,Terra,MODIS,67,6.2,280.3,11.2,D,2
43.2355,45.982,325.4,1,1,2000-11-10,0807,Terra,MODIS,84,6.2,280.3,26.2,D,2
43.25,45.6813,317.4,1,1,2000-11-10,0807,Terra,MODIS,76,6.2,277.2,17.9,D,2
43.2483,45.6936,350.2,1,1,2000-11-10,0807,Terra,MODIS,96,6.2,279.2,66.1,D,2
58.1613,78.883,320.9,1.5,1.2,2000-11-10,1601,Terra,MODIS,100,6.2,265.6,45.6,N,2
58.2021,78.9617,302.9,1.5,1.2,2000-11-10,1601,Terra,MODIS,52,6.2,265.1,20.7,N,2
58.2091,78.9783,313.3,1.5,1.2,2000-11-10,1601,Terra,MODIS,87,6.2,265.4,33.1,N,2
58.2039,78.9548,312.3,1.5,1.2,2000-11-10,1601,Terra,MODIS,85,6.2,265,31.8,N,2
51.1603,60.4622,313.5,1.3,1.1,2000-11-10,1738,Terra,MODIS,82,6.2,268.2,26.7,N,0
51.1567,60.4439,310.9,1.3,1.1,2000-11-10,1738,Terra,MODIS,73,6.2,268.3,24.5,N,0
51.1531,60.4255,307,1.3,1.1,2000-11-10,1738,Terra,MODIS,51,6.2,267.9,21.2,N,0
64.9595,76.6329,322.2,2.9,1.6,2000-11-10,1741,Terra,MODIS,100,6.2,266.6,128.2,N,2
43.2397,45.9862,314.7,1,1,2000-11-10,1914,Terra,MODIS,90,6.2,270,20.1,N,2
43.2381,45.9735,320.7,1,1,2000-11-10,1914,Terra,MODIS,100,6.2,269.5,25.8,N,2
43.2489,45.6986,307,1,1,2000-11-10,1914,Terra,MODIS,35,6.2,271.7,12.3,N,2
43.2473,45.6863,338.6,1,1,2000-11-10,1914,Terra,MODIS,100,6.2,274.1,47.1,N,2
43.2579,45.6964,301.9,1,1,2000-11-10,1914,Terra,MODIS,30,6.2,270.7,9.5,N,2
43.2563,45.684,306.5,1,1,2000-11-10,1914,Terra,MODIS,61,6.2,271,12.2,N,2
43.3602,45.9895,314.9,1,1,2000-11-10,1914,Terra,MODIS,90,6.2,270.9,20.2,N,2
43.3586,45.9769,320.5,1,1,2000-11-10,1914,Terra,MODIS,100,6.2,271.5,25.5,N,2
43.3476,45.5387,315.8,1,1,2000-11-10,1914,Terra,MODIS,92,6.2,270.4,20.1,N,2
43.3681,45.489,308.4,1,1,2000-11-10,1914,Terra,MODIS,74,6.2,270.2,14.6,N,2
43.3665,45.4765,324.8,1,1,2000-11-10,1914,Terra,MODIS,100,6.2,270.6,28.8,N,2
43.3738,45.4619,319.9,1,1,2000-11-10,1914,Terra,MODIS,99,6.2,270.7,22.8,N,2
43.3721,45.4494,305.4,1,1,2000-11-10,1914,Terra,MODIS,64,6.2,270.4,12.1,N,2
43.4453,45.9366,313.9,1,1,2000-11-10,1914,Terra,MODIS,88,6.2,269.9,19.5,N,0
48.6334,39.8631,333.7,1.1,1,2000-11-10,1916,Terra,MODIS,100,6.2,272.3,44.6,N,0
48.8426,40.3906,315.6,1,1,2000-11-10,1916,Terra,MODIS,92,6.2,270.3,21.3,N,0
48.5396,134.8193,305.3,1,1,2000-11-11,0214,Terra,MODIS,61,6.2,269.6,11.4,D,0
48.5378,134.8331,325.7,1,1,2000-11-11,0214,Terra,MODIS,84,6.2,270.6,30.4,D,0
48.5359,134.847,309.1,1,1,2000-11-11,0214,Terra,MODIS,68,6.2,269.4,14.1,D,0
45.5135,133.2964,309.2,1.1,1,2000-11-11,0214,Terra,MODIS,68,6.2,271.8,14.9,D,0
44.755,136.2868,307.9,1,1,2000-11-11,0215,Terra,MODIS,62,6.2,273.3,13,D,0
44.4958,136.0441,300.6,1,1,2000-11-11,0215,Terra,MODIS,39,6.2,274.9,7.8,D,0
44.4869,136.0415,308.5,1,1,2000-11-11,0215,Terra,MODIS,67,6.2,275.6,12.8,D,0
44.7309,132.6647,304.7,1.1,1,2000-11-11,0215,Terra,MODIS,52,6.2,273.4,12,D,0
43.0538,133.2454,301.6,1,1,2000-11-11,0215,Terra,MODIS,48,6.2,274,9.5,D,0
43.0262,131.8393,303.8,1.1,1,2000-11-11,0215,Terra,MODIS,0,6.2,273.9,11.6,D,0
42.8364,133.0838,302,1,1,2000-11-11,0215,Terra,MODIS,46,6.2,276.3,8.9,D,0
42.8817,132.6007,305.7,1.1,1,2000-11-11,0215,Terra,MODIS,44,6.2,276,10.3,D,0
42.8117,133.129,300.5,1,1,2000-11-11,0215,Terra,MODIS,25,6.2,274.5,7.4,D,0
42.8027,133.1266,303.8,1,1,2000-11-11,0215,Terra,MODIS,51,6.2,274.3,9.2,D,0
42.8011,133.1389,303,1,1,2000-11-11,0215,Terra,MODIS,47,6.2,274.2,8.8,D,0
42.8071,133.0248,300.8,1,1,2000-11-11,0215,Terra,MODIS,0,6.2,276.6,7.4,D,0
42.987,131.3307,305.4,1.2,1.1,2000-11-11,0215,Terra,MODIS,61,6.2,275.1,12.6,D,0
42.9853,131.3447,307.3,1.1,1.1,2000-11-11,0215,Terra,MODIS,65,6.2,274.7,13.9,D,0
61.0642,63.9566,304.4,1.2,1.1,2000-11-11,0707,Terra,MODIS,59,6.2,268.8,14.7,D,2
53.5016,60.4164,310,1.2,1.1,2000-11-11,0709,Terra,MODIS,69,6.2,276.3,17.2,D,0
53.2575,55.4645,302.3,1.8,1.3,2000-11-11,0709,Terra,MODIS,51,6.2,272.6,22.2,D,0
53.2521,55.4576,300.2,1.8,1.3,2000-11-11,0709,Terra,MODIS,31,6.2,272.6,19.5,D,0
52.8568,59.5163,302.9,1.2,1.1,2000-11-11,0709,Terra,MODIS,54,6.2,277.7,12,D,0
52.4981,60.53,325.7,1.1,1.1,2000-11-11,0709,Terra,MODIS,84,6.2,276.7,33.3,D,0
51.5403,59.6483,310.5,1.2,1.1,2000-11-11,0709,Terra,MODIS,70,6.2,277.2,16.9,D,0
51.5384,59.665,317.2,1.2,1.1,2000-11-11,0709,Terra,MODIS,77,6.2,277.3,23.7,D,0
51.5622,57.8808,302.1,1.4,1.2,2000-11-11,0710,Terra,MODIS,50,6.2,274.1,13,D,0
51.5603,57.9002,301.5,1.4,1.2,2000-11-11,0710,Terra,MODIS,47,6.2,271.9,12.1,D,0
51.3434,59.7682,300.6,1.2,1.1,2000-11-11,0710,Terra,MODIS,39,6.2,275.9,9.7,D,0
51.4892,58.1974,306.9,1.3,1.1,2000-11-11,0710,Terra,MODIS,64,6.2,275.1,16.5,D,0
51.5234,57.3295,303.7,1.4,1.2,2000-11-11,0710,Terra,MODIS,57,6.2,277,16,D,0
51.1751,60.4247,303,1.1,1,2000-11-11,0710,Terra,MODIS,50,6.2,276.1,9.4,D,0
51.1677,60.4063,307.4,1.1,1,2000-11-11,0710,Terra,MODIS,65,6.2,276.6,12.6,D,0
51.1336,60.4065,301.4,1.1,1,2000-11-11,0710,Terra,MODIS,47,6.2,276.1,9.2,D,0
51.3842,57.9441,312.9,1.3,1.1,2000-11-11,0710,Terra,MODIS,73,6.2,275.8,23.2,D,0
51.3823,57.9633,315.1,1.3,1.1,2000-11-11,0710,Terra,MODIS,75,6.2,276.1,25.8,D,0
51.3721,57.9607,334,1.3,1.1,2000-11-11,0710,Terra,MODIS,89,6.2,277.2,56.4,D,0
51.5076,55.7707,319.5,1.7,1.3,2000-11-11,0710,Terra,MODIS,79,6.2,275.6,42.7,D,0
51.5057,55.7952,310,1.7,1.3,2000-11-11,0710,Terra,MODIS,51,6.2,275.9,25.7,D,0
51.5109,55.764,304.4,1.7,1.3,2000-11-11,0710,Terra,MODIS,59,6.2,275,20.6,D,0
51.5089,55.7885,314.5,1.7,1.3,2000-11-11,0710,Terra,MODIS,75,6.2,275.9,35.7,D,0
51.3127,57.9591,305.6,1.3,1.1,2000-11-11,0710,Terra,MODIS,62,6.2,274.9,16.4,D,0
50.9718,59.0812,317.2,1.2,1.1,2000-11-11,0710,Terra,MODIS,77,6.2,276.1,25.5,D,0
51.2254,55.3417,303.5,1.8,1.3,2000-11-11,0710,Terra,MODIS,56,6.2,276.4,20.6,D,0
50.8142,58.6546,303.9,1.2,1.1,2000-11-11,0710,Terra,MODIS,57,6.2,274.9,13.5,D,0
57.6372,48.0649,302.3,1.3,1.1,2000-11-11,0846,Terra,MODIS,52,6.2,271.4,14.6,D,0
55.5003,45.8365,319.3,1.2,1.1,2000-11-11,0847,Terra,MODIS,0,6.2,266.3,29.6,D,0
52.7503,55.1916,303.1,3.5,1.8,2000-11-11,0847,Terra,MODIS,55,6.2,277.7,55.1,D,0
52.1266,54.5299,303.9,3.5,1.8,2000-11-11,0847,Terra,MODIS,53,6.2,277,53.6,D,0
52.1181,54.5181,301.5,3.5,1.8,2000-11-11,0847,Terra,MODIS,47,6.2,276.8,48.4,D,0
54.6271,40.9529,301.3,1,1,2000-11-11,0847,Terra,MODIS,46,6.2,274.4,8.4,D,0
52.892,43.1771,318.6,1.1,1.1,2000-11-11,0848,Terra,MODIS,70,6.2,274.8,23.8,D,0
52.8475,43.0098,321.5,1.1,1.1,2000-11-11,0848,Terra,MODIS,74,6.2,273.3,27.6,D,0
52.6138,43.1464,301.1,1.1,1.1,2000-11-11,0848,Terra,MODIS,40,6.2,272.2,9.4,D,0
51.3621,48.8578,311.8,2.1,1.4,2000-11-11,0848,Terra,MODIS,72,6.2,277.1,41.1,D,0
51.9855,42.9073,304.1,1.1,1.1,2000-11-11,0848,Terra,MODIS,42,6.2,271.2,11.7,D,0
52.037,42.4278,311.4,1.1,1,2000-11-11,0848,Terra,MODIS,71,6.2,272.9,17.2,D,0
52.1205,41.3927,324.5,1,1,2000-11-11,0848,Terra,MODIS,83,6.2,272.6,28.6,D,0
51.6685,42.2681,301.3,1.1,1.1,2000-11-11,0848,Terra,MODIS,46,6.2,273.7,8.8,D,0
51.6731,42.1864,319.7,1.1,1,2000-11-11,0848,Terra,MODIS,80,6.2,276.3,23.3,D,0
51.6703,42.2018,316.9,1.1,1,2000-11-11,0848,Terra,MODIS,77,6.2,276.3,20.3,D,0
51.6639,42.1823,317.8,1.1,1,2000-11-11,0848,Terra,MODIS,57,6.2,275.5,20.3,D,0
